,0
639,317384
640,323089
641,319245
642,322239
643,326502
644,309472
645,281120
646,300655
647,163102
648,288536
649,172635
650,160391
651,282546
652,316850
653,326000
654,161485
655,288042
656,328245
657,164128
658,307488
659,287890
660,168499
661,285984
662,162566
663,315839
664,173662
665,287640
666,304493
667,326444
668,162937
669,332474
670,160573
671,284364
672,331670
673,300668
674,317056
675,330557
676,163375
677,320685
678,290380
679,329312
680,331815
681,282352
682,175510
683,283090
684,315508
685,161213
686,327080
687,311832
688,167928
689,283977
690,306277
691,330301
692,281523
693,313429
694,173743
695,318340
696,163710
697,283265
698,323970
699,327160
700,329316
701,306955
702,310564
703,163175
704,309566
705,136937
706,168169
707,327037
708,329740
709,320810
710,318250
711,329370
712,325205
713,330536
714,314339
715,297826
716,277074
717,159970
718,191513
719,287541
720,325699
721,281171
722,296621
723,281047
724,326205
725,160069
726,226516
727,297544
728,326533
729,325186
730,325520
731,165503
732,331645
733,168962
734,172145
735,144453
736,322702
737,166751
738,161031
739,311115
740,283883
741,321729
742,331373
743,285774
744,138552
745,287858
746,169160
747,327941
748,316494
749,159488
750,313751
751,322338
752,326746
753,166060
754,323886
755,162978
756,307463
757,312609
758,306138
759,288073
760,293352
761,314518
762,308389
763,321815
764,330591
765,310083
766,172713
767,300157
768,171092
769,162914
770,321192
771,298750
772,331574
773,162263
774,330277
775,316853
776,286277
777,316373
778,316797
779,311728
780,308361
781,330407
782,319023
783,175363
784,315981
785,315878
786,307981
787,160118
788,162141
789,285906
790,290566
791,285618
792,322333
793,164231
794,282210
795,282157
796,313990
797,331761
798,163335
799,317220
800,291547
801,331555
802,327911
803,288423
804,326987
805,319734
806,217512
807,288136
808,285726
809,186512
810,288628
811,169534
812,286361
813,309103
814,172104
815,175069
816,304948
817,327695
818,165430
819,313971
820,328403
821,297551
822,314347
823,328210
824,172645
825,322446
826,312735
827,306950
828,307367
829,317752
830,173422
831,327143
832,329251
833,289026
834,321202
835,322098
836,325912
837,331965
838,172512
839,282000
840,314186
841,307843
842,159877
843,331506
844,306103
845,287867
846,162285
847,329977
848,307080
849,314169
850,326783
851,282790
852,305863
853,311820
854,310109
855,162406
856,306916
857,321155
858,325814
859,302017
860,329610
861,305415
862,291118
863,163299
864,130152
865,317255
866,323933
867,162290
868,323329
869,312613
870,160496
871,313054
872,283529
873,281765
874,323680
875,283371
876,286047
877,160328
878,291512
879,309667
880,159774
881,315764
882,331485
883,174282
884,305897
885,161737
886,161805
887,295197
888,149744
889,160550
890,162127
891,284542
892,289446
893,297342
894,329531
895,129769
896,323522
897,326613
898,170595
899,314285
900,298264
901,190513
902,163191
903,162093
904,173702
905,166897
906,331251
907,298534
908,163018
909,165475
910,307073
911,162925
912,307535
913,172397
914,146896
915,163068
916,330281
917,328218
918,324408
919,331097
920,304552
921,331766
922,163233
923,174219
924,321060
925,316685
926,328223
927,331849
928,315124
929,324856
930,297191
931,310686
932,304564
933,331679
934,300001
935,162943
936,309705
937,319181
938,165312
939,309268
940,287764
941,288032
942,171606
943,160070
944,305065
945,167870
946,318831
947,162286
948,162312
949,285540
950,321758
951,308019
952,331287
953,135545
954,226647
955,162938
956,331158
957,322319
958,308885
959,314377
960,325030
961,327997
962,163661
963,329539
964,299332
965,312935
966,288140
967,309944
968,306543
969,304233
970,162657
971,160101
972,173651
973,174360
974,316520
975,329645
976,315994
977,316219
978,158592
979,328660
980,167192
981,288138
982,284573
983,314598
984,299803
985,321965
986,330148
987,308908
988,326735
989,323552
990,174731
991,312360
992,162336
993,161594
994,162586
995,164614
996,161292
997,319572
998,163037
999,322442
1000,164242
1001,209514
1002,299478
1003,162791
1004,310061
1005,308394
1006,160522
1007,326807
1008,294412
1009,297212
1010,329398
1011,283272
1012,291239
1013,163489
1014,284180
1015,318891
1016,297483
1017,291756
1018,301113
1019,322778
1020,327084
1021,167493
1022,283349
1023,326806
1024,164034
1025,162000
1026,288739
1027,326119
1028,332554
1029,316496
1030,304960
1031,314036
1032,325968
1033,291870
1034,312920
1035,314021
1036,282721
1037,314029
1038,313437
1039,159866
1040,166508
1041,283173
1042,283519
1043,319487
1044,162108
1045,281327
1046,286114
1047,282442
1048,162710
1049,320932
1050,161903
1051,326570
1052,175454
1053,163182
1054,328121
1055,161179
1056,315034
1057,282849
1058,327959
1059,283136
1060,158333
1061,299958
1062,162064
1063,322223
1064,305520
1065,121742
1066,162361
1067,163478
1068,283646
1069,323691
1070,161863
1071,164135
1072,310400
1073,163236
1074,161887
1075,324159
1076,163664
1077,306608
1078,311862
1079,331061
1080,281148
1081,311972
1082,170205
1083,309115
1084,327811
1085,292571
1086,323204
1087,162711
1088,125929
1089,307808
1090,322019
1091,330530
1092,299417
1093,160848
1094,162869
1095,326750
1096,327693
1097,163297
1098,169079
1099,299671
1100,326413
1101,307333
1102,301061
1103,163002
1104,171759
1105,307701
1106,329183
1107,283164
1108,174037
1109,301210
1110,327650
1111,325369
1112,161055
1113,317145
1114,324547
1115,168055
1116,330061
1117,162759
1118,324468
1119,312590
1120,148181
1121,175237
1122,284424
1123,324009
1124,316211
1125,284853
1126,305564
1127,306044
1128,313937
1129,319266
1130,322958
1131,277102
1132,326677
1133,328285
1134,159723
1135,314487
1136,314621
1137,323275
1138,285321
1139,290187
1140,330514
1141,163630
1142,300989
1143,328200
1144,318814
1145,305846
1146,305151
1147,161384
1148,299748
1149,288251
1150,162853
1151,308064
1152,162832
1153,174588
1154,316039
1155,163227
1156,296787
1157,325662
1158,328628
1159,289031
1160,166004
1161,311535
1162,292773
1163,167770
1164,332288
1165,321913
1166,322285
1167,281136
1168,310495
1169,168265
1170,326916
1171,319020
1172,295160
1173,277151
1174,318254
1175,316885
1176,162838
1177,286481
1178,319283
1179,320788
1180,285530
1181,174489
1182,160237
1183,329793
1184,329526
1185,162720
1186,161345
1187,317015
1188,281361
1189,162842
1190,291219
1191,165005
1192,298721
1193,327271
1194,162835
1195,161976
1196,316663
1197,286312
1198,305916
1199,299149
1200,167093
1201,161807
1202,317149
1203,330021
1204,323091
1205,324949
1206,318974
1207,297771
1208,324706
1209,328177
1210,162059
1211,168370
1212,162484
1213,307482
1214,306131
1215,163118
1216,318719
1217,326297
1218,327868
1219,109788
1220,318798
1221,327740
1222,327893
1223,311465
1224,161945
1225,161999
1226,305238
1227,289115
1228,160288
1229,299565
1230,326170
1231,331989
1232,329315
1233,317702
1234,162998
1235,163820
1236,332685
1237,161876
1238,298844
1239,297672
1240,298789
1241,160213
1242,162770
1243,313525
1244,314454
1245,319556
1246,306683
1247,323932
1248,286138
1249,292197
1250,288390
1251,308907
1252,318956
1253,157383
1254,313287
1255,283652
1256,165977
1257,292416
1258,314974
1259,312851
1260,290574
1261,325197
1262,304919
1263,269995
1264,324739
1265,163867
1266,170504
1267,327030
1268,317052
1269,173287
1270,320729
1271,292528
1272,163301
1273,115411
1274,329447
1275,300806
1276,327766
1277,168873
1278,304847
1279,162660
1280,321942
1281,327203
1282,310263
1283,300942
1284,160010
1285,330187
1286,285504
1287,323154
1288,306295
1289,294621
1290,291714
1291,312017
1292,269936
1293,309414
1294,162739
1295,296307
1296,328832
1297,164110
1298,268821
1299,324049
1300,292446
1301,174971
1302,316997
1303,163156
1304,162963
1305,301792
1306,162075
1307,132845
1308,163711
1309,286038
1310,289023
1311,287794
1312,156726
1313,163593
1314,325229
1315,322027
1316,292208
1317,300128
1318,306233
1319,297276
1320,305462
1321,326303
1322,323954
1323,330717
1324,320927
1325,167321
1326,162255
1327,163879
1328,301360
1329,328134
1330,331890
1331,324760
1332,277088
1333,284514
1334,310181
1335,301577
1336,308399
1337,301341
1338,308069
1339,324291
1340,169476
1341,161135
1342,172505
1343,160095
1344,167419
1345,310600
1346,161562
1347,307427
1348,159965
1349,285564
1350,161479
1351,329369
1352,330694
1353,308848
1354,321774
1355,325314
1356,319199
1357,331232
1358,323269
1359,309054
1360,281189
1361,323936
1362,160838
1363,325645
1364,160554
1365,316808
1366,171909
1367,308477
1368,322085
1369,163889
1370,317168
1371,329937
1372,298748
1373,324516
1374,163988
1375,308979
1376,162044
1377,165781
1378,172454
1379,162573
1380,319588
1381,311945
1382,326553
1383,329016
1384,286460
1385,314805
1386,283672
1387,307902
1388,161709
1389,163000
1390,328851
1391,307354
1392,307397
1393,316247
1394,158974
1395,287841
1396,327935
1397,163960
1398,317830
1399,297951
1400,314684
1401,324268
1402,319413
1403,329334
1404,325422
1405,298153
1406,169362
1407,323465
1408,300604
1409,171782
1410,289457
1411,319142
1412,318318
1413,322367
1414,289029
1415,307996
1416,285677
1417,288216
1418,323086
1419,299450
1420,162161
1421,166816
1422,286655
1423,161848
1424,299812
1425,328267
1426,313682
1427,316961
1428,315299
1429,286426
1430,329337
1431,173031
1432,160187
1433,301108
1434,311039
1435,288571
1436,307458
1437,329465
1438,269989
1439,318161
1440,162020
1441,293969
1442,317835
1443,331259
1444,322270
1445,283179
1446,163941
1447,161187
1448,308137
1449,157918
1450,163739
1451,323963
1452,304204
1453,160373
1454,163789
1455,288791
1456,174867
1457,309434
1458,291776
1459,163467
1460,332362
1461,325002
1462,286422
1463,322942
1464,305380
1465,315487
1466,308091
1467,288090
1468,289954
1469,309632
1470,286520
1471,315905
1472,321930
1473,174991
1474,302004
1475,324612
1476,325255
1477,327566
1478,168804
1479,320900
1480,288686
1481,286062
1482,318549
1483,163644
1484,311966
1485,312358
1486,165042
1487,163898
1488,321693
1489,283918
1490,283450
1491,304396
1492,323402
1493,329191
1494,284635
1495,170574
1496,183512
1497,310868
1498,162419
1499,168654
1500,161065
1501,288132
1502,283555
1503,162258
1504,301494
1505,318303
1506,170562
1507,162094
1508,171086
1509,287754
1510,312377
1511,171247
1512,284291
1513,310380
1514,292813
1515,315395
1516,163719
1517,162128
1518,283347
1519,314168
1520,309274
1521,163954
1522,329667
1523,167380
1524,306583
1525,163386
1526,310398
1527,325763
1528,163509
1529,162908
1530,283031
1531,304121
1532,316632
1533,292908
1534,325139
1535,315549
1536,170321
1537,161910
1538,312969
1539,318873
1540,323956
1541,330344
1542,307935
1543,162215
1544,175184
1545,307639
1546,315039
1547,325210
1548,163343
1549,305400
1550,316303
1551,307545
1552,322023
1553,313638
1554,318311
1555,326831
1556,162516
1557,330086
1558,172706
1559,271032
1560,320744
1561,300259
1562,317760
1563,330638
1564,318385
1565,310477
1566,311593
1567,315121
1568,289441
1569,331348
1570,309243
1571,310665
1572,284121
1573,162764
1574,312128
1575,297307
1576,318628
1577,304900
1578,174878
1579,328276
1580,311186
1581,166879
1582,299521
1583,324921
1584,283222
1585,282550
1586,324527
1587,162690
1588,318148
1589,299901
1590,162977
1591,312427
1592,321952
1593,328337
1594,317293
1595,331094
1596,326676
1597,316774
1598,329024
1599,315901
1600,159682
1601,288757
1602,162975
1603,172149
1604,287471
1605,167441
1606,157571
1607,319459
1608,325231
1609,163451
1610,316028
1611,298042
1612,318261
1613,171756
1614,321071
1615,307503
1616,286601
1617,288049
1618,319306
1619,301055
1620,299004
1621,289520
1622,287521
1623,289600
1624,330506
1625,316691
1626,306578
1627,326525
1628,161728
1629,328931
1630,163535
