,0
639,300580
640,324162
641,161237
642,162124
643,170947
644,313001
645,323105
646,163142
647,301390
648,316330
649,290649
650,315206
651,326574
652,327647
653,282722
654,287804
655,326650
656,313941
657,168123
658,162253
659,162301
660,160881
661,308128
662,165691
663,173004
664,298903
665,322004
666,331197
667,311859
668,315640
669,294383
670,329892
671,286525
672,306495
673,326790
674,313278
675,325402
676,317384
677,323089
678,319245
679,322239
680,309472
681,326502
682,281120
683,327515
684,300655
685,163102
686,288536
687,160391
688,172635
689,282546
690,316850
691,326000
692,161485
693,288042
694,164128
695,328245
696,307488
697,168499
698,285984
699,287890
700,162566
701,315839
702,173662
703,287640
704,304493
705,326444
706,162937
707,160573
708,284364
709,310138
710,331670
711,300668
712,317056
713,163375
714,330557
715,320685
716,290380
717,329312
718,331815
719,282352
720,283323
721,172140
722,175510
723,283090
724,161213
725,315508
726,171671
727,314085
728,167928
729,327080
730,311832
731,283977
732,306277
733,173743
734,281523
735,313429
736,318340
737,163710
738,283265
739,323970
740,327160
741,306955
742,329316
743,163175
744,309566
745,310564
746,136937
747,168169
748,327037
749,329740
750,314489
751,320810
752,318250
753,329370
754,325205
755,330536
756,297826
757,314339
758,277074
759,159970
760,191513
761,287541
762,325699
763,281171
764,296621
765,281047
766,326205
767,160069
768,226516
769,297544
770,326533
771,325186
772,325520
773,165503
774,331645
775,168962
776,172145
777,161031
778,166751
779,144453
780,322702
781,311115
782,283883
783,321729
784,285774
785,331373
786,138552
787,169160
788,287858
789,327941
790,316494
791,159488
792,313751
793,322338
794,326746
795,166060
796,162978
797,307463
798,323886
799,312609
800,306138
801,288073
802,293352
803,314518
804,308389
805,310083
806,321815
807,330591
808,172713
809,300157
810,171092
811,315757
812,162914
813,298750
814,321192
815,162263
816,316853
817,330277
818,286277
819,316373
820,316797
821,311728
822,298250
823,308361
824,330407
825,319023
826,308387
827,175363
828,315981
829,160118
830,307981
831,315878
832,162141
833,285906
834,290566
835,285618
836,322333
837,164231
838,282210
839,282157
840,313990
841,163335
842,317220
843,331761
844,291547
845,331555
846,327911
847,288423
848,326987
849,319734
850,329065
851,217512
852,288136
853,169534
854,186512
855,285726
856,286361
857,288628
858,309103
859,175069
860,172104
861,304948
862,327695
863,165430
864,313971
865,328403
866,297551
867,314347
868,328210
869,172645
870,322446
871,312735
872,306950
873,307367
874,317752
875,329355
876,173422
877,329251
878,327143
879,289026
880,321202
881,322098
882,325912
883,331965
884,172512
885,282000
886,314186
887,307843
888,159877
889,331506
890,287867
891,306103
892,322805
893,162285
894,307080
895,329977
896,325605
897,282790
898,326783
899,314169
900,305863
901,310109
902,311820
903,162406
904,306916
905,321155
906,325814
907,302017
908,329610
909,305415
910,291118
911,318809
912,163299
913,130152
914,317255
915,323933
916,162290
917,323329
918,312613
919,160496
920,282382
921,313054
922,281765
923,283529
924,323680
925,286047
926,283371
927,160328
928,291512
929,159774
930,309667
931,315764
932,331485
933,174282
934,305897
935,161737
936,161805
937,295197
938,149744
939,160550
940,162127
941,284542
942,289446
943,297342
944,329531
945,129769
946,323522
947,304190
948,326613
949,170595
950,314285
951,298264
952,190513
953,286015
954,331303
955,163191
956,162093
957,173702
958,166897
959,163018
960,298534
961,165475
962,162925
963,307073
964,315848
965,307535
966,172397
967,146896
968,163068
969,328218
970,330281
971,324408
972,331097
973,304552
974,331766
975,163233
976,174219
977,321060
978,316685
979,328223
980,331849
981,315124
982,324856
983,161287
984,297191
985,310686
986,304564
987,331679
988,300001
989,162943
990,309705
991,319181
992,165312
993,171606
994,160070
995,287764
996,288032
997,309268
998,305065
999,167870
1000,318831
1001,162286
1002,162312
1003,285540
1004,321758
1005,308019
1006,331287
1007,135545
1008,322296
1009,226647
1010,162938
1011,331158
1012,322319
1013,308885
1014,314377
1015,325030
1016,327997
1017,163661
1018,329539
1019,288140
1020,299332
1021,312935
1022,309944
1023,306543
1024,173651
1025,160101
1026,162657
1027,304233
1028,174360
1029,316520
1030,329645
1031,315994
1032,316219
1033,167192
1034,158592
1035,285882
1036,328660
1037,288138
1038,284573
1039,314598
1040,329733
1041,299803
1042,321965
1043,330148
1044,331272
1045,308908
1046,319675
1047,326735
1048,323552
1049,174731
1050,312360
1051,164614
1052,162336
1053,161292
1054,163037
1055,162586
1056,161594
1057,319572
1058,164242
1059,209514
1060,322442
1061,299478
1062,162791
1063,310061
1064,308394
1065,160522
1066,326807
1067,294412
1068,297212
1069,329398
1070,283272
1071,163489
1072,291239
1073,284180
1074,318891
1075,297483
1076,291756
1077,301113
1078,322778
1079,167493
1080,283349
1081,327084
1082,326806
1083,164034
1084,162000
1085,319497
1086,288739
1087,326119
1088,304960
1089,316496
1090,325968
1091,314036
1092,291870
1093,312920
1094,314021
1095,282721
1096,314029
1097,159866
1098,166508
1099,283173
1100,283519
1101,319487
1102,162108
1103,171483
1104,281327
1105,286114
1106,282442
1107,301035
1108,162710
1109,320932
1110,161903
1111,175454
1112,326570
1113,161179
1114,163182
1115,162723
1116,328121
1117,282849
1118,315034
1119,327959
1120,283136
1121,158333
1122,299958
1123,162064
1124,322223
1125,305520
1126,121742
1127,162361
1128,163478
1129,283646
1130,323691
1131,161863
1132,164135
1133,310400
1134,163236
1135,161887
1136,163664
1137,324159
1138,306608
1139,331061
1140,311862
1141,281148
1142,295043
1143,311972
1144,170205
1145,162711
1146,292571
1147,309115
1148,323204
1149,327811
1150,125929
1151,307808
1152,322019
1153,160848
1154,299417
1155,330530
1156,162869
1157,311745
1158,326750
1159,327693
1160,169079
1161,163297
1162,299671
1163,306318
1164,307333
1165,326413
1166,301061
1167,163002
1168,171759
1169,307701
1170,174037
1171,283164
1172,329183
1173,301210
1174,163627
1175,325369
1176,327650
1177,312486
1178,161055
1179,317145
1180,324547
1181,168055
1182,330061
1183,162759
1184,324468
1185,148181
1186,321803
1187,312590
1188,175237
1189,284424
1190,284853
1191,324009
1192,316211
1193,305564
1194,306044
1195,313937
1196,319266
1197,277102
1198,322958
1199,326677
1200,159723
1201,328285
1202,314487
1203,314621
1204,323275
1205,285321
1206,290187
1207,322300
1208,330514
1209,163630
1210,300989
1211,328200
1212,318814
1213,305846
1214,305151
1215,161384
1216,299748
1217,301039
1218,162853
1219,288251
1220,308064
1221,162832
1222,174588
1223,316039
1224,163227
1225,296787
1226,289031
1227,325662
1228,328628
1229,166004
1230,311535
1231,160718
1232,292773
1233,167770
1234,321913
1235,322285
1236,281136
1237,310495
1238,168265
1239,295160
1240,319020
1241,326916
1242,277151
1243,318254
1244,316885
1245,162838
1246,286481
1247,320788
1248,319283
1249,285530
1250,162720
1251,174489
1252,160237
1253,329526
1254,329793
1255,161345
1256,317015
1257,281361
1258,162842
1259,291219
1260,162986
1261,165005
1262,298721
1263,321806
1264,161976
1265,162835
1266,327271
1267,316663
1268,167093
1269,161807
1270,286312
1271,299149
1272,305916
1273,317149
1274,330021
1275,318974
1276,323091
1277,324949
1278,297771
1279,324706
1280,328177
1281,162059
1282,168370
1283,306131
1284,162484
1285,307482
1286,163118
1287,318719
1288,326297
1289,327868
1290,109788
1291,318798
1292,327740
1293,327893
1294,320631
1295,311465
1296,161945
1297,161999
1298,160288
1299,289115
1300,299565
1301,305238
1302,326170
1303,331989
1304,324923
1305,317702
1306,329315
1307,162998
1308,163820
1309,161876
1310,325779
1311,325431
1312,298789
1313,297672
1314,298844
1315,160213
1316,162770
1317,313525
1318,314454
1319,319556
1320,286138
1321,306683
1322,323932
1323,292197
1324,288390
1325,308907
1326,318956
1327,325018
1328,157383
1329,283652
1330,313287
1331,165977
1332,292416
1333,314974
1334,312851
1335,290574
1336,325197
1337,304919
1338,163867
1339,269995
1340,324739
1341,170504
1342,173287
1343,317052
1344,327030
1345,320729
1346,331883
1347,163301
1348,292528
1349,294883
1350,168873
1351,115411
1352,300806
1353,327766
1354,329447
1355,304847
1356,162660
1357,321942
1358,327203
1359,300942
1360,310263
1361,160010
1362,163250
1363,330187
1364,285504
1365,323154
1366,306295
1367,294621
1368,291714
1369,269936
1370,309414
1371,312017
1372,162739
1373,296307
1374,328832
1375,164110
1376,268821
1377,324049
1378,174971
1379,162963
1380,163156
1381,292446
1382,301792
1383,316997
1384,162075
1385,308298
1386,132845
1387,163711
1388,286038
1389,289023
1390,316891
1391,287794
1392,156726
1393,163593
1394,325229
1395,292208
1396,322027
1397,162131
1398,300128
1399,301347
1400,297276
1401,306233
1402,305462
1403,326303
1404,284979
1405,323954
1406,330717
1407,320927
1408,167321
1409,162255
1410,163879
1411,301360
1412,328134
1413,277088
1414,324760
1415,284514
1416,311801
1417,301577
1418,301341
1419,308069
1420,308399
1421,310181
1422,324291
1423,169476
1424,301364
1425,161135
1426,172505
1427,331388
1428,160095
1429,167419
1430,161562
1431,307427
1432,328088
1433,310600
1434,159965
1435,285564
1436,161479
1437,329369
1438,330694
1439,308848
1440,321774
1441,325314
1442,319199
1443,331232
1444,323269
1445,309054
1446,281189
1447,160838
1448,323936
1449,282988
1450,325645
1451,160554
1452,316808
1453,171909
1454,308477
1455,322085
1456,163889
1457,317168
1458,324516
1459,298748
1460,329937
1461,163988
1462,308979
1463,162044
1464,165781
1465,172454
1466,162573
1467,327295
1468,319588
1469,311945
1470,326553
1471,329016
1472,283672
1473,286460
1474,314805
1475,163000
1476,161709
1477,307902
1478,328851
1479,162360
1480,307354
1481,307397
1482,316247
1483,158974
1484,287841
1485,327935
1486,163960
1487,317830
1488,330471
1489,297951
