,0
1202,165005
1203,298721
1204,327271
1205,162835
1206,161976
1207,286312
1208,305916
1209,299149
1210,167093
1211,161807
1212,316663
1213,323091
1214,324949
1215,318974
1216,297771
1217,162059
1218,328177
1219,324706
1220,162484
1221,307482
1222,306131
1223,168370
1224,326297
1225,163118
1226,318719
1227,109788
1228,333062
1229,327740
1230,327893
1231,311465
1232,305238
1233,289115
1234,160288
1235,299565
1236,161999
1237,161945
1238,331989
1239,326170
1240,317702
1241,162998
1242,161876
1243,163820
1244,332685
1245,298844
1246,297672
1247,298789
1248,306683
1249,162770
1250,313525
1251,314454
1252,323932
1253,286138
1254,319556
1255,160213
1256,292197
1257,318956
1258,308907
1259,288390
1260,329541
1261,313287
1262,157383
1263,283652
1264,292416
1265,165977
1266,314974
1267,312851
1268,304919
1269,325197
1270,290574
1271,269995
1272,324739
1273,320942
1274,332835
1275,163867
1276,170504
1277,327030
1278,317052
1279,173287
1280,320729
1281,292528
1282,163301
1283,115411
1284,329447
1285,300806
1286,327766
1287,168873
1288,331921
1289,162660
1290,304847
1291,321942
1292,310263
1293,327203
1294,285504
1295,330187
1296,160010
1297,323154
1298,306295
1299,294621
1300,312017
1301,291714
1302,269936
1303,309414
1304,162739
1305,296307
1306,328832
1307,268821
1308,324049
1309,164110
1310,330989
1311,292446
1312,174971
1313,316997
1314,163156
1315,162963
1316,301792
1317,162075
1318,132845
1319,334296
1320,163711
1321,286038
1322,289023
1323,287794
1324,156726
1325,163593
1326,325229
1327,322027
1328,292208
1329,300128
1330,306233
1331,297276
1332,305462
1333,326303
1334,332221
1335,323954
1336,320927
1337,330717
1338,167321
1339,333626
1340,163879
1341,301360
1342,328134
1343,324760
1344,277088
1345,331890
1346,310181
1347,301577
1348,308399
1349,301341
1350,284514
1351,308069
1352,169476
1353,324291
1354,332107
1355,172505
1356,161135
1357,167419
1358,310600
1359,161562
1360,160095
1361,307427
1362,285564
1363,159965
1364,332116
1365,161479
1366,321774
1367,325314
1368,319199
1369,331232
1370,323269
1371,309054
1372,323936
1373,160838
1374,281189
1375,325645
1376,330054
1377,333538
1378,333399
1379,316808
1380,160554
1381,308477
1382,322085
1383,324516
1384,298748
1385,317168
1386,333969
1387,308979
1388,163988
1389,172454
1390,162044
1391,319588
1392,307340
1393,311945
1394,326553
1395,329016
1396,286460
1397,314805
1398,283672
1399,334360
1400,307902
1401,161709
1402,163000
1403,328851
1404,330202
1405,158974
1406,287841
1407,307397
1408,316247
1409,307354
1410,163960
1411,314684
1412,324268
1413,319413
1414,297951
1415,329334
1416,332223
1417,325422
1418,298153
1419,323465
1420,169362
1421,300604
1422,289457
1423,319142
1424,171782
1425,318318
1426,322367
1427,285677
1428,288216
1429,323086
1430,289029
1431,307996
1432,299450
1433,162161
1434,166816
1435,286655
1436,299812
1437,161848
1438,328267
1439,313682
1440,315299
1441,316961
1442,329337
1443,286426
1444,332260
1445,173031
1446,301108
1447,160187
1448,311039
1449,315929
1450,307458
1451,288571
1452,318161
1453,269989
1454,162020
1455,293969
1456,315790
1457,331259
1458,317835
1459,322270
1460,283179
1461,163941
1462,161187
1463,332843
1464,308137
1465,323963
1466,304204
1467,163739
1468,157918
1469,174867
1470,309434
1471,291776
1472,163789
1473,160373
1474,288791
1475,325002
1476,163467
1477,286422
1478,322942
1479,332362
1480,305380
1481,315487
1482,308091
1483,289954
1484,309632
1485,288090
1486,286520
1487,315905
1488,321930
1489,302004
1490,174991
1491,327566
1492,324612
1493,288686
1494,168804
1495,286062
1496,318549
1497,320900
1498,163644
1499,312358
1500,165042
1501,331317
1502,311966
1503,163898
1504,321693
1505,283918
1506,283384
1507,283450
1508,304396
1509,323402
1510,329191
1511,333286
1512,284635
1513,170574
1514,183512
1515,162419
1516,310868
1517,168654
1518,161065
1519,288132
1520,283555
1521,162258
1522,301494
1523,170562
1524,318303
1525,162094
1526,171086
1527,171247
1528,312377
1529,292813
1530,284291
1531,310380
1532,163719
1533,162128
1534,283347
1535,314168
1536,309274
1537,329667
1538,163954
1539,309297
1540,167380
1541,306583
1542,163386
1543,310398
1544,163509
1545,325763
1546,283031
1547,162908
1548,304121
1549,316632
1550,292908
1551,325139
1552,315549
1553,161910
1554,323956
1555,318873
1556,307935
1557,325210
1558,163343
1559,175184
1560,162215
1561,307639
1562,315039
1563,305400
1564,307545
1565,322023
1566,318311
1567,326831
1568,162516
1569,313638
1570,319775
1571,333781
1572,172706
1573,330086
1574,320744
1575,300259
1576,271032
1577,318385
1578,310477
1579,330638
1580,317760
1581,315121
1582,289441
1583,331348
1584,311593
1585,309243
1586,310665
1587,162764
1588,284121
1589,312128
1590,304900
1591,318628
1592,297307
1593,174878
1594,328276
1595,311186
1596,166879
1597,299521
1598,324921
1599,283222
1600,282550
1601,324527
1602,162690
1603,318148
1604,299901
1605,312427
1606,321952
1607,317293
1608,328337
1609,326676
1610,331094
1611,316774
1612,329024
1613,315901
1614,159682
1615,288757
1616,172149
1617,162975
1618,287471
1619,157571
1620,167441
1621,319459
1622,325231
1623,163451
1624,298042
1625,316028
1626,318261
1627,307503
1628,321071
1629,171756
1630,286601
1631,288049
1632,319306
1633,301055
1634,299004
1635,289520
1636,287521
1637,289600
1638,330506
1639,316691
1640,306578
1641,326525
1642,161728
1643,163535
1644,328931
1645,332427
1646,277055
1647,161233
1648,324681
1649,161901
1650,315360
1651,171151
1652,310678
1653,297532
1654,319169
1655,315363
1656,292206
1657,334337
1658,332584
1659,299533
1660,307689
1661,288461
1662,325717
1663,298718
1664,324131
1665,305290
1666,312433
1667,316762
1668,325702
1669,310159
1670,310865
1671,305683
1672,322302
1673,301880
1674,329921
1675,316269
1676,310619
1677,313073
1678,314167
1679,288029
1680,307423
1681,322831
1682,312184
1683,305665
1684,162545
1685,324233
1686,288482
1687,139164
1688,305822
1689,286370
1690,314434
1691,313468
1692,162024
1693,287986
1694,307176
1695,309090
1696,281506
1697,309089
1698,163303
1699,314884
1700,333654
1701,165834
1702,310447
1703,289323
1704,168743
1705,161495
1706,298680
1707,330910
1708,283129
1709,331918
1710,301916
1711,162482
1712,331311
1713,313268
1714,313486
1715,316846
1716,322490
1717,325354
1718,312866
1719,283114
1720,329074
1721,175395
1722,198519
1723,312862
1724,288096
1725,161265
1726,330571
1727,104020
1728,296055
1729,328589
1730,323428
1731,299097
1732,332934
1733,299898
1734,304629
1735,331188
1736,161433
1737,330205
1738,322761
1739,330160
1740,315996
1741,328543
1742,323420
1743,160063
1744,323018
1745,161559
1746,163161
1747,306886
1748,316587
1749,314448
1750,283831
1751,290222
1752,332175
1753,174384
1754,175128
1755,160155
1756,169740
1757,322746
1758,318479
1759,305252
1760,325920
1761,269837
1762,288144
1763,332047
1764,327422
1765,314862
1766,311382
1767,317904
1768,307215
1769,309176
1770,281517
1771,290040
1772,322204
1773,298473
1774,311914
1775,163466
1776,313272
1777,301600
1778,317495
1779,324230
1780,319263
1781,309794
1782,333109
1783,332462
1784,165552
1785,319260
1786,300263
1787,305124
1788,290536
1789,281371
1790,328090
1791,156207
1792,297981
1793,173945
1794,321106
1795,154807
1796,283199
1797,168350
1798,161081
1799,326615
1800,300222
1801,329088
1802,333132
1803,318984
1804,170928
1805,167392
1806,292226
1807,325512
1808,327713
1809,321980
1810,304983
1811,161877
1812,297265
1813,311999
1814,298803
1815,320610
1816,288127
1817,327471
1818,162470
1819,164723
1820,327161
1821,175018
1822,172608
1823,298100
1824,157169
1825,324022
1826,330738
1827,326227
1828,290744
1829,313309
1830,317287
1831,290297
1832,285719
1833,305236
1834,301638
1835,318251
1836,321730
1837,330397
1838,300151
1839,163872
1840,301102
1841,309107
1842,161130
1843,317819
1844,162157
1845,300466
1846,316417
1847,289388
1848,306469
1849,161205
1850,161180
1851,298975
1852,320756
1853,320718
1854,329208
1855,313273
1856,161931
1857,323076
1858,171406
1859,310457
1860,328054
1861,172716
1862,306967
1863,321971
1864,315371
1865,163929
1866,293155
1867,331467
1868,139134
1869,318070
1870,307794
1871,289299
1872,301988
1873,323145
1874,307509
1875,165230
1876,311754
1877,310225
1878,162497
1879,323423
1880,287805
1881,288679
1882,226570
1883,297203
1884,316358
1885,169168
1886,326964
1887,283321
1888,309604
1889,322242
1890,315571
1891,297387
1892,327574
1893,162765
1894,172576
1895,160390
1896,321090
1897,321741
1898,316789
1899,309395
1900,312348
1901,312189
1902,311612
1903,163423
1904,284093
1905,161774
1906,316695
1907,159878
1908,318836
1909,330548
1910,170944
1911,321890
1912,283377
1913,164391
1914,162881
1915,163605
1916,310677
1917,287720
1918,161756
1919,327807
1920,317408
1921,329308
1922,169123
1923,300303
1924,325566
1925,292535
1926,174968
1927,310701
1928,322000
1929,327964
1930,333182
1931,331374
1932,326134
1933,312239
1934,316296
1935,325265
1936,330225
1937,305728
1938,319265
1939,330433
1940,170329
1941,306905
1942,316225
1943,288225
1944,173607
1945,327188
1946,318674
1947,163183
1948,171209
1949,333623
1950,160199
1951,165808
1952,318857
1953,319585
1954,309925
1955,163762
1956,291202
1957,326510
1958,291959
1959,162993
1960,168807
1961,327759
1962,286605
1963,319140
1964,305100
1965,304355
1966,316824
1967,160420
1968,317099
1969,328369
1970,300762
1971,286375
1972,325424
1973,307042
1974,285571
1975,221524
1976,324897
1977,332341
1978,300276
1979,311075
1980,300732
1981,284631
1982,315391
1983,301521
1984,162251
1985,129553
1986,163131
1987,317853
1988,305129
1989,163894
1990,282257
1991,318308
1992,310021
1993,290709
1994,315078
1995,321178
1996,312488
1997,298842
1998,307955
1999,283544
2000,294040
2001,315092
2002,324796
2003,313010
2004,318454
2005,265789
2006,324235
2007,317476
2008,162627
2009,298870
2010,111333
2011,331526
2012,162504
2013,161583
2014,299313
2015,163218
2016,322083
2017,328244
2018,160893
2019,327866
2020,317498
2021,310088
2022,319012
2023,328361
2024,163554
2025,269925
2026,284209
2027,310579
2028,309720
2029,161978
2030,282479
2031,305442
2032,328858
2033,288051
2034,327219
2035,237786
2036,174702
2037,304499
2038,162995
2039,159847
2040,319681
2041,305587
2042,324835
2043,293460
2044,310551
2045,298823
2046,333429
2047,322002
2048,322810
2049,299262
2050,318563
2051,316664
2052,325270
2053,306688
2054,315832
2055,309494
2056,318913
2057,322321
2058,329017
2059,285054
2060,288444
2061,310165
2062,285894
2063,298869
2064,329387
2065,331278
2066,296833
2067,293424
2068,332920
2069,329076
2070,306211
2071,310514
2072,327829
2073,281747
2074,162120
2075,313407
2076,326578
2077,284221
2078,314887
2079,161917
2080,329000
2081,310465
2082,331863
2083,317329
2084,162602
2085,281444
2086,316682
2087,302030
2088,324679
2089,285182
2090,304461
2091,332623
2092,162775
2093,281412
2094,155803
2095,164257
2096,322360
2097,323592
2098,161989
2099,296269
2100,316698
2101,301203
2102,294047
2103,318360
2104,320766
2105,332876
2106,170036
2107,333603
2108,300047
2109,318515
2110,167069
2111,327692
2112,322500
2113,308113
2114,296580
2115,163006
2116,318343
2117,331535
2118,282434
2119,316674
2120,283399
2121,316952
2122,331607
2123,322036
2124,318484
2125,162581
2126,281250
2127,289774
2128,301683
2129,298999
2130,328839
2131,292831
2132,322369
2133,163907
2134,333875
2135,170078
2136,328684
2137,291680
2138,284087
2139,162824
2140,308987
2141,318327
2142,283710
2143,163407
2144,289120
2145,321612
2146,318242
2147,287696
2148,331280
2149,312341
2150,291345
2151,292655
2152,168309
2153,320776
2154,294869
2155,321237
2156,333767
2157,290387
2158,290218
2159,304225
2160,333728
2161,304760
2162,160967
2163,160464
2164,165035
2165,318806
2166,331524
2167,169199
2168,308310
2169,318752
2170,318131
2171,171530
2172,163447
2173,318074
2174,165432
2175,322799
2176,162303
2177,318572
2178,298066
2179,163331
2180,319054
2181,300855
2182,318075
2183,166653
2184,320761
2185,310695
2186,159855
2187,162441
2188,312260
2189,161671
2190,163333
2191,318094
2192,311069
2193,330990
2194,329682
2195,293748
2196,318886
2197,156262
2198,310601
2199,312217
2200,290045
2201,289396
2202,161781
2203,326702
2204,332506
2205,327416
2206,161035
2207,305722
2208,307251
2209,161946
2210,288374
2211,318580
2212,290453
2213,325174
2214,304265
2215,311168
2216,298355
2217,299250
2218,323681
2219,163019
2220,289753
2221,288721
2222,286048
2223,319380
2224,316613
2225,313000
2226,164555
2227,172760
2228,171768
2229,173187
2230,313135
2231,317506
2232,324830
2233,314863
2234,321175
2235,319547
2236,284847
2237,162630
2238,300040
2239,289108
2240,302079
2241,316725
2242,319326
2243,160695
2244,160352
2245,298484
2246,162242
2247,288882
2248,163870
2249,290746
2250,162247
2251,282878
2252,161475
2253,316533
2254,322629
2255,289300
2256,315133
2257,326606
2258,192513
2259,307931
2260,290236
2261,310042
2262,314019
2263,311331
2264,301703
2265,178532
2266,159880
2267,332979
2268,323270
2269,159891
2270,265790
2271,328467
2272,168373
2273,306781
2274,295217
2275,172302
2276,164371
2277,292259
2278,330372
2279,306752
2280,282124
2281,298013
2282,291983
2283,194519
2284,284615
2285,329294
2286,283433
2287,306269
2288,329503
2289,325633
2290,288799
2291,162176
2292,293132
2293,298410
2294,305666
2295,327249
2296,314346
2297,327754
2298,163485
2299,328902
2300,165861
2301,157364
2302,329028
2303,319344
2304,305214
2305,167677
2306,316076
2307,322556
2308,313694
2309,320606
2310,315207
2311,329113
2312,318491
2313,294643
2314,307874
2315,330097
2316,163348
2317,301637
2318,283766
2319,332111
2320,293823
2321,162273
2322,328626
2323,314617
2324,296472
2325,322447
2326,290307
2327,284858
2328,162281
2329,154329
2330,328760
2331,288856
2332,319502
2333,330431
2334,333421
2335,329944
2336,289805
2337,325253
2338,324544
2339,288843
2340,162615
2341,311890
2342,161269
2343,313651
2344,160379
2345,289715
2346,304804
2347,325271
2348,314282
2349,156747
2350,161825
2351,162817
2352,159947
2353,163937
2354,325919
2355,162448
2356,297889
2357,316573
2358,333197
2359,309059
2360,311365
2361,284728
2362,317469
2363,170651
2364,324820
2365,322016
2366,316964
2367,154205
2368,289561
2369,312564
2370,313470
2371,306899
2372,313172
2373,325591
2374,330180
2375,162237
2376,312149
2377,304608
2378,282385
2379,297631
2380,308217
2381,292854
2382,281481
2383,170968
2384,306400
2385,320739
2386,160384
2387,328895
2388,315143
2389,324234
2390,161098
2391,167547
2392,173359
2393,333540
2394,326511
2395,173946
2396,290116
2397,314945
2398,326175
2399,177520
2400,314828
2401,321785
2402,311864
2403,313994
2404,325110
2405,300018
2406,295065
2407,305364
2408,163569
2409,290080
2410,324610
2411,328413
2412,164853
2413,330568
2414,160009
2415,283198
2416,162137
2417,282835
2418,172431
2419,160414
2420,172600
2421,282865
2422,163758
2423,317623
2424,325562
2425,162705
2426,319548
2427,327067
2428,284098
2429,314793
2430,307164
2431,161533
2432,310176
2433,313862
2434,330348
2435,301854
2436,284467
2437,307167
2438,298781
2439,322916
2440,168863
2441,301766
2442,330851
2443,297373
2444,226738
2445,172594
2446,286314
2447,313642
2448,317164
2449,157829
2450,311732
2451,299614
2452,319063
2453,332395
2454,326921
2455,323046
2456,299118
2457,269981
2458,306091
2459,167252
2460,167529
2461,161225
2462,171556
2463,309409
2464,309038
2465,158975
2466,307827
2467,160525
2468,306828
2469,283361
2470,161160
2471,309936
2472,161969
2473,308321
2474,162946
2475,196511
2476,305909
2477,171482
2478,322492
2479,325846
2480,288781
2481,162321
2482,316578
2483,316479
2484,326795
2485,322102
2486,327673
2487,304088
2488,325043
2489,330493
2490,307063
2491,284854
2492,322297
2493,313036
2494,316246
2495,318165
2496,291743
2497,309979
